Category,Restaurant Address,Restaurant Name,Restaurant Price Range,Restaurant Latitude,Restaurant Longitude,Review Rate,Restaurant_Price_Range_Code
Fast Food,"100 Wellington Street W
Toronto, ON M5J 2N7",McDonald’s,1,43.646873,-79.38283,1.9,1
Fast Food,"3300 Bloor Street W
Toronto, ON M8X 2X4",A&W,2,43.645427,-79.522432,3.1,2
Fast Food,"331 Horner Avenue
Toronto, ON M8W 1Z6",Jodie’s Restaurant,2,43.605335,-79.528915,1.8,2
Fast Food,"865 York Mills Road
Toronto, ON M3B 1Y6",Five Guys,2,43.754171,-79.349493,3.9,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,4.8,2
Fast Food,"507 Mount Pleasant Rd
Toronto, ON M4S 2L9",Bread & Butter,1,43.701638,-79.38744,1,1
Fast Food,"1 Richmond Street W
Toronto, ON M5H 3W4",A&W,1,43.651346,-79.379149,2.7,1
Fast Food,"167 Bathurst Street
Toronto, ON M5V",Mean Bao,1,43.646592,-79.403756,1,1
Fast Food,"1197 The Queensway
Unit 2
Toronto, ON M8Z 1R8",Shawarma Grill Xpress,1,43.621618,-79.522506,1.4,1
Fast Food,"181 Bay Street
Toronto, ON M5E 1X8",Mucho Burrito,2,43.646934,-79.377943,4.6,2
Fast Food,"1112 Queen Street W
Toronto, ON M6J 1H9",Poutini’s House of Poutine,1,43.643497000000004,-79.423201,2,1
Fast Food,"865 York Mills Road
Unit 11
Toronto, ON M3B 1Y8",Popeyes Louisiana Kitchen,1,43.754762,-79.349884,4.7,1
Fast Food,"1194 King St W
Toronto, ON M6K 1E6",Burger King,1,43.639201,-79.427055,4.9,1
Fast Food,"550 St. Clair Ave W
Toronto, ON M6C 1A5",Harvey’s Restaurants,1,43.682859,-79.421113,2.1,1
Fast Food,"3120 Dufferin St
Toronto, ON M6A 2S6",Harvey’s Restaurants,1,43.715348,-79.455354,0.2,1
Fast Food,"506 Queen Street E
Toronto, ON M5A 1V2",Flame Shack,1,43.656905,-79.358665,0.1,1
Fast Food,"70 Weston Road
Toronto, ON M6N 0A7",Five Guys,2,43.673888,-79.469605,4.3,2
Fast Food,"268 Dupont Street
Toronto, ON M5R 1V7",Subway,1,43.675018,-79.40687,0.3,1
Fast Food,"203 Dundas Street E
Toronto, ON M5A 1Z4",Smoke’s Poutinerie,1,43.657137,-79.373609,1.8,1
Fast Food,"3591 Sheppard Avenue E
Toronto, ON M1T 3K8",Popeyes Louisiana Kitchen,2,43.780754,-79.299053,2.3,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,3.9,2
Fast Food,"345 Bloor St E
Toronto, ON M4W 3J6",McDonald’s,1,43.67165,-79.378245,0.6,1
Fast Food,"3317 Dufferin Street
Toronto, ON M6A 2T7",Popeyes Louisiana Kitchen,2,43.722557,-79.456568,0.6,2
Fast Food,"654 Danforth Avenue
Toronto, ON M4J 1L1",A&W,2,43.679103,-79.344712,5,2
Fast Food,"1277 York Mills Road
Toronto, ON M3A 1Z5",A&W,1,43.760341,-79.325519,4.3,1
Fast Food,"3401 Dufferin St
Unit FC-04
Toronto, ON M6A 3A1",Chipotle Mexican Grill,2,43.724788,-79.456902,2.3,2
Fast Food,"319 Queen Street West
Toronto, ON M5V 2E4",Chipotle Mexican Grill,1,43.649569,-79.391649,0.8,1
Fast Food,"200 Front St W
Toronto, ON M5V 3K2",Mr Souvlaki,1,43.644936,-79.386151,0.4,1
Fast Food,"507 Mount Pleasant Rd
Toronto, ON M4S 2L9",Bread & Butter,1,43.701638,-79.38744,2.6,1
Fast Food,"267 College Street
Toronto, ON M5T 1R6",Popeyes Louisiana Kitchen,1,43.657668,-79.399606,5,1
Fast Food,"885 Bloor Street W
Toronto, ON M6G 1M4",McDonald’s,1,43.662008,-79.425032,1.1,1
Fast Food,"1031 Pape Avenue
Toronto, ON M4K 3W1",Folia Grill,1,43.68876,-79.348551,1.7,1
Fast Food,"1758 Lawrence Avenue E
Toronto, ON M1R 2Y1",4C Broast Chicken,1,43.742635,-79.307654,0.6,1
Fast Food,"273 Yonge Street
Toronto, ON M5B 1N8",Popeyes Louisiana Kitchen,1,43.655414,-79.38034,0.4,1
Fast Food,"228 Queens Quay W
Unit 1
Toronto, ON M5J 2X1",Subway,1,43.639547,-79.383482,3.4,1
Fast Food,"661 University Avenue
Toronto, ON M5G 1M1",Flock Rotisserie + Greens,2,43.659353,-79.389422,1.3,2
Fast Food,"TD Centre Concourse
66 Wellington Street W
Toronto, ON M5K 1A1",McEwan,2,43.647276,-79.381193,2.8,2
Fast Food,"453 Queen Street West
Toronto, ON M5V 2A9",Fancy Franks,2,43.648515,-79.397031,0.1,2
Fast Food,"1521 Yonge St
Toronto, ON M4T 1Z2",Harvey’s Restaurants,2,43.689609,-79.394409,3,2
Fast Food,"630 Keele Street
Toronto, ON M6N 3E5",McDonald’s,2,43.672212,-79.467928,3,2
Fast Food,"2267 Lslington Avenue
Unit 4B
Toronto, ON M9W 3W7",Living Well,1,43.716434,-79.555027,2.3,1
Fast Food,"575 College Street
Toronto, ON M6G",Burrito Boyz,1,43.655156,-79.412975,2.2,1
Fast Food,"121 Front Street E
Toronto, ON M5A 4P7",McDonald’s,1,43.649467,-79.370401,3.8,1
Fast Food,"1635 Dupont Street
Toronto, ON M6P 3S9",Rancho Relaxo To Go,2,43.664598,-79.455644,0.2,2
Fast Food,"181 Eglinton Avenue E
Toronto, ON M4P 1J4",Popeyes Louisiana Kitchen,2,43.70785,-79.391895,2.7,2
Fast Food,"710 St Clair W
Toronto, ON M6C 1B2",McDonald’s,1,43.68175,-79.426921,3.4,1
Fast Food,"372 Queen Street W
Toronto, ON M5V 2A3",A&W,1,43.649101,-79.395929,1.5,1
Fast Food,"570 Kipling Avenue
Toronto, ON M8Z 5E7",Wendy’s,1,43.615716,-79.524779,5,1
Fast Food,"358 Spadina ave
Toronto, ON M5T 2G4",Fudao noodle house,1,43.654617,-79.399092,2.1,1
Fast Food,"126 Atlantic Avenue
Toronto, ON M6K 1Y2",Fat Bastard Burrito,2,43.639786,-79.421128,0.9,2
Fast Food,"145 Queens Quay W
Pier 6
Toronto, ON M5J 2H4",Beavertails Pastry,1,43.639764,-79.380074,3.6,1
Fast Food,"1601 St Clair Avenue W
Toronto, ON M6E 1C9",Dairy Freeze,1,43.675117,-79.454884,3.5,1
Fast Food,"1553 Dupont Street
Toronto, ON M6P 3S6",Aromas Bistro,1,43.665399,-79.452781,0.6,1
Fast Food,"10 Dundas St E
Toronto, ON M5B",OPA! of Greece Dundas Street,2,43.656729,-79.380718,1.6,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,1.1,2
Fast Food,"110 Queen St W
Nathan Phillips Square
Toronto, ON M5H",Mr Tasty Fries,1,43.651925,-79.384991,3.4,1
Fast Food,"1791 Ave Rd
Toronto, ON M5M 3Z3",Harvey’s Restaurants,1,43.730173,-79.418561,3.1,1
Fast Food,"35 Eglinton Avenue E
Toronto, ON M4P 1A1",A&W,1,43.706744,-79.397141,1.4,1
Fast Food,"1221 King Street W
Toronto, ON M6K 1G3",McDonald’s,1,43.638563,-79.427647,0,1
Fast Food,"2555 St Clair Ave W
Toronto, ON M6N 1L3",Popeyes Louisiana Kitchen,2,43.667295,-79.486819,1.9,2
Fast Food,"3-1265 York Mills Road
Toronto, ON M3A 1Z3",Chick-N-Joy,2,43.761488,-79.323715000000007,4.6,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,0.4,2
Fast Food,"1168 St Clair Avenue W
Toronto, ON M6E 1B4",McDonald’s,1,43.6782,-79.44344,3.6,1
Fast Food,"Dufferin Mall
900 Dufferin Street, Unit K1
Toronto, ON M6H 4A",Cultures,1,43.655067,-79.435144,2.4,1
Fast Food,"145 Wellington Street W
Toronto, ON M5J 1H8",Lite Bite,1,43.645955,-79.385003,0.2,1
Fast Food,"645 Yonge Street
Toronto, ON M4Y 1Z9",Popeyes Louisiana Kitchen,2,43.667901,-79.385628,1.8,2
Fast Food,"234 Jones Avenue
Toronto, ON M4M 3A6",Yummy House,1,43.669536,-79.335876,4.3,1
Fast Food,"1891 Queen Street E
Toronto, ON M4L 1H3",Delina Restaurant,1,43.668693,-79.305142,1.8,1
Fast Food,"11 St Clair Avenue E
Toronto, ON M4T 1L8",McDonald’s,1,43.688099,-79.393179,0.9,1
Fast Food,"123 Yonge Street
Toronto, ON M5C 1W4",McDonald’s,1,43.650907,-79.378303,1.5,1
Fast Food,"29-31 Woodward Avenue
Toronto, ON M4L 2Y5",McDonald’s,1,43.664573,-79.319296,3.5,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,1.3,2
Fast Food,"178 Dupont Street
Toronto, ON M5R 2E6",Martino’s Pizza,2,43.675568,-79.403644,4.2,2
Fast Food,"2765 Lake Shore Boulevard
Unit 102
Toronto, ON M8V 1H2",Popeyes Louisiana Kitchen,2,43.601957,-79.4993,4.1,2
Fast Food,"FC3- 20 Bay Street
Toronto, ON M5J 2N8",A&W,1,43.641411,-79.377651,0.6,1
Fast Food,"150 Rimrock Road
Toronto, ON M3J 3A6",McDonald’s,2,43.758032,-79.465378,3.7,2
Fast Food,"710 King Street West
Toronto, ON M5V 2Y6",McDonald’s,1,43.644065,-79.403361,3.6,1
Fast Food,"2731 Av Danforth
Toronto, ON M4C 1L8",Popeyes Louisiana Kitchen,2,43.689031,-79.297396,0.1,2
Fast Food,"20 Bathurst Street
Unit 13
Toronto, ON M5V 0C6",Subway,1,43.637249,-79.400257,2.7,1
Fast Food,"49 Eglinton Ave East
Toronto, ON M4P 1G6",Harvey’s Restaurants,2,43.706983,-79.396499,0,2
Fast Food,"2540 Bayview Ave
Unit 8B
Toronto, ON M2L 1A9",Hero Certified Burgers - Bayview & York Mills,2,43.748005,-79.384152,4.4,2
Fast Food,"100 Adelaide Street E
Toronto, ON M5C 1K9",Pearl Diver,2,43.65157,-79.37377,3.9,2
Fast Food,"1955 Queen Street E
Toronto, ON M4L 1H7",Popeyes Louisiana Kitchen,3,43.66942,-79.302223,1.3,3
Fast Food,"558 Jane Street
Toronto, ON M6S 4A5",Pegrolls,1,43.663358,-79.490213,2.3,1
Fast Food,"420 Dawes Road
Toronto, ON M4B 2E8",Big Bite Burgerz,1,43.701572,-79.297115,0.1,1
Fast Food,"1045 Pape Avenue
Toronto, ON M4K 3W3",McDonald’s,1,43.689804,-79.348636,0.5,1
Fast Food,"61 Front St W
Toronto, ON M5J 1E5",Dairy Queen,1,43.645566,-79.379438,4.7,1
Fast Food,"2300 Yonge Street
Toronto, ON M4P 1E4",Villa Madina,2,43.707276,-79.399562,1.4,2
Fast Food,"TD Centre - 100 Wellington Street W
Concourse Level
Toronto, ON M5K 1B1",iQ Food,2,43.647752,-79.38343,2.6,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,1.3,2
Fast Food,"200 Wellington Street W
Toronto, ON M5V 3C7",Burger King,1,43.645857,-79.387839,3.9,1
Fast Food,"318-10 Dundas St East
Toronto, ON M5B 2L6",Harvey’s Restaurants,1,43.656745,-79.380484,0.9,1
Fast Food,"110 Queen St W
Nathan Phillips Square
Toronto, ON M5H",Steve’s Catering,1,43.651428,-79.384155,4,1
Fast Food,"578 Queen St W
Toronto, ON M5V 2B7",Smoke’s Poutinerie,1,43.647279,-79.403652,1.6,1
Fast Food,"356 Yonge Street
Toronto, ON M5B 1S5",McDonalds,1,43.658183,-79.382044,3,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,4.4,2
Fast Food,"292 Danforth Avenue
Toronto, ON M4K 1N6",Asteria Souvlaki Place,2,43.677376,-79.354252,4.9,2
Fast Food,"Bay Adelaide Centre
333 Bay Street
Toronto, ON M5H 2S8",Mucho Burrito,2,43.65024,-79.3809,0.1,2
Fast Food,"865 Pharmacy Avenue
Toronto, ON M1L 3K7",A&W,1,43.726336,-79.29702,1.8,1
Fast Food,"181 Bay Street
Toronto, ON M5J 2V1",Thai Island - Brookfield Place,1,43.646958,-79.378503,3.3,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,4.2,2
Fast Food,"331 Carlaw Avenue
Unit 103
Toronto, ON M4M 2S1",Subway,2,43.664666,-79.341513,1.4,2
Fast Food,"4438 Sheppard Ave E
Toronto, ON M1S 1V2",Mami’s Philippine Cuisine,1,43.788309,-79.268081,2,1
Fast Food,"1000 Gerrard Street E
Toronto, ON M4M 3G6",McDonald’s,2,43.668999,-79.339483,0.9,2
Fast Food,"2365 Dundas St W
Toronto, ON M6P 1W7",McDonald’s,1,43.656928,-79.453238,3.1,1
Fast Food,"1735 Danforth Avenue
Toronto, ON M4C 1H9",McDonald’s,1,43.683786,-79.320637,1.9,1
Fast Food,"333 Bremner Boulevard
Toronto, ON M5V 3V3",Mr. Greek,2,43.640535,-79.391167,3.1,2
Fast Food,"4186 Finch Ave East
Unit 20
Toronto, ON M1S 5C2",Chicken King,1,43.803388,-79.287853,1.4,1
Fast Food,"243 Yonge Street
Toronto, ON M5B 1N8",Burger King,1,43.654819,-79.379911,0.1,1
Fast Food,"3300 Bloor Street W
Unit FC - 7
Toronto, ON M8X 2X3",Tacorrito,1,43.645456,-79.522475,4.2,1
Fast Food,"675 Yonge Street
Toronto, ON M4Y 1T2",McDonald’s,1,43.66894,-79.386082,2.5,1
Fast Food,"730 Yonge Street
Toronto, ON M4Y 2B7",KFC,2,43.669056,-79.386501,1.5,2
Fast Food,"2501 Victoria Park Avenue
Suite 6433
Toronto, ON M1T 1A1",Wendy’s,1,43.77189,-79.321361,3.7,1
Fast Food,"Urban Eatery 260 Yonge Street
Unit J-002
Toronto, ON M5B 2L9",McDonald’s,1,43.654438,-79.380699,2.8,1
Fast Food,"142 Kendal Avenue
Toronto, ON M5R 1M3",Subway,1,43.675545,-79.409865,3.6,1
Fast Food,"351 Bremner Boulevard
Toronto, ON M5V 3V4",DQ / Orange Julius Store,2,43.640533,-79.392197,4,2
Fast Food,"2781 Dufferin Street
Toronto, ON M6B 3R9",McDonald’s,1,43.704948,-79.452254,0.1,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,3,2
Fast Food,"10 The Queensway
Toronto, ON M6R 1B4",McDonald’s,1,43.638869,-79.446427,3.1,1
Fast Food,"1364 Queen St. East
Toronto, ON M4L 1C8",KFC,1,43.664417,-79.325619,3.8,1
Fast Food,"237 Sheppard Avenue E
Toronto, ON M2N 3A8",Popeyes Louisiana Kitchen,2,43.7645,-79.396194,2.7,2
Fast Food,"4808 Yonge Street
Toronto, ON M2N 5M9",McDonald’s,1,43.761833,-79.411317,2.2,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,0.9,2
Fast Food,"2916 Eglinton Avenue E
Toronto, ON M1J 2E4",DQ Grill & Chill Restaurant,1,43.73958,-79.236991,0,1
Fast Food,"2000 Eglinton Avenue E
Toronto, ON M1L 2M6",Popeyes Louisiana Kitchen,1,43.729036,-79.284365,1.6,1
Fast Food,"Royal Bank Plaza
200 Bay St
Toronto, ON M5J",OPA! of Greece Royal Bank Plaza,2,43.646506,-79.380145,2.3,2
Fast Food,"254 Adelaide Street W
Toronto, ON M5H 1X6",Fat Bastard Burrito,1,43.648231,-79.389256,0.8,1
Fast Food,"2832 Victoria Park Avenue
Toronto, ON M2J 4A8",John Anderson Hamburgers,2,43.788669,-79.3308,2.4,2
Fast Food,"470 Yonge Street
Toronto, ON M4Y 1X5",McDonald’s,1,43.662191,-79.383785,2.4,1
Fast Food,"1116 Queen Street E
Toronto, ON M4M 1K8",B&B Fish And Chips,2,43.662294,-79.33542,1.9,2
Fast Food,"3030 Don Mills Road E
Toronto, ON M2J",McDonald’s,1,43.785354,-79.351242,1.3,1
Fast Food,"657 Queen Street W
Toronto, ON M6J 1E7",Fit For Life,1,43.647148,-79.404169,2.4,1
Fast Food,"1890 Avenue Road
Toronto, ON M5M 3Z8",McDonald’s,1,43.732523,-79.419806,2.6,1
Fast Food,"1000 Gerrard Street East
Toronto, ON M4M 1Z3",Le Greeka,1,43.669221,-79.33888,1.9,1
Fast Food,"160 Spadina Ave
Toronto, ON M5T 2C2",McDonald’s,1,43.648815,-79.396742,0.1,1
Fast Food,"16 Yonge Street
Unit ENF
Toronto, ON M5E 2A1",Subway,1,43.643485,-79.37621,0.8,1
Fast Food,"4 Lebovic Avenue
Toronto, ON M1L 4V9",Wendy’s,1,43.726118,-79.291807,3.9,1
Fast Food,"3929 Keele Street
Toronto, ON M3J 1N6",McDonald’s,1,43.762401,-79.490171,1,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,1.6,2
Fast Food,"3856 Bathurst Street
Toronto, ON M3H 3N3",Pancer’s Original Deli,2,43.740806,-79.435246,1.1,2
Fast Food,"235 Bloor Street E
Toronto, ON M4W 3Y3",Subway,1,43.671205,-79.380589,1.9,1
Fast Food,"360 Wilson Avenue
Toronto, ON M3H 1S9",LaPaz Batchoy Toronto,2,43.736489,-79.438382,2.1,2
Fast Food,"1807 Eglinton Avenue W
Toronto, ON M6E 2H7",McDonald’s,1,43.695744,-79.449652,3.5,1
Fast Food,"200 Wellington Street W
Toronto, ON M5V 3C7",Harvest Green,1,43.645852,-79.387863,4.7,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,1.3,2
Fast Food,"66 Nassau St
Unit 1/2
Toronto, ON M5T 1M5",Ozzy’s Burgers,2,43.655265,-79.40262,3.7,2
Fast Food,CF Toronto Eaton Centre,KFC,1,43.654751,-79.380244,2,1
Fast Food,"900 Dufferin Street
Toronto, ON M6H 4B1",Taco Bell,1,43.656822,-79.435567,1,1
Fast Food,"1185 Dupont Street
Toronto, ON M6H 1A5",McDonald’s,1,43.667918,-79.439105,4.6,1
Fast Food,"790 Military Trail
Toronto, ON M1E 4P7",Popeyes Louisiana Kitchen,2,43.789939,-79.196532,4.2,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,4.8,2
Fast Food,"200 Wellington Street W
Toronto, ON M5V 3C7",Harvest Green,1,43.645852,-79.387863,3.4,1
Fast Food,"259 King Street E
Toronto, ON M5A 1K2",Subway,1,43.651211000000004,-79.367706,1.1,1
Fast Food,"5150 Yonge Street
Toronto, ON M2N 6L6",OPA! of Greece North York City Centre,2,43.768698,-79.413163,1.1,2
Fast Food,"2897 Dundas Street W
Toronto, ON M6P 1Z1",Subway,1,43.665563,-79.465889,1.8,1
Fast Food,"161 Bay St
Brookfield Place
Toronto, ON M5J 2S1",Extreme Pita,1,43.646476,-79.379001,3,1
Fast Food,"267 College St
Toronto, ON M5T 1R6",Burger King,1,43.657767,-79.399612,4.1,1
Fast Food,"3400 Yonge St
Toronto, ON M4N 2M7",McDonald’s,1,43.732703,-79.404505,3.1,1
Fast Food,"1100 O'Connor Dr
Toronto, ON M4B 3L4",Harvey’s Restaurants,2,43.710996,-79.309017,4,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,0.7,2
Fast Food,"432-900 Dufferin Street
Toronto, ON M6H 4A9",Cinnabon,2,43.656224,-79.435577,1.8,2
Fast Food,"3740 Midland Ave
Toronto, ON M1V 3H9",Popeyes Louisiana Kitchen,1,43.816199,-79.293323,1.3,1
Fast Food,"3295 Yonge Street
Toronto, ON M4N 2L8",Subway,1,43.730162,-79.403226,3.7,1
Fast Food,"523 Danforth Avenue
Toronto, ON M4K 1P7",Popeyes Louisiana Kitchen,1,43.67824,-79.348202,0.9,1
Fast Food,"101 Wicksteed Ave
Toronto, ON M4G 4H9",Harvey’s Restaurants,2,43.710664,-79.357532,0.8,2
Fast Food,"911 Jane Street
Toronto, ON M6N 4C6",Subway,2,43.677702,-79.495858,1.5,2
Fast Food,"Eaton Centre
220 Yonge St
Toronto, ON M5B 2L7",Amaya Express,2,43.654067,-79.380082,4.3,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,0.7,2
Fast Food,"1016 Pape Avenue
Toronto, ON M4K 3V9",Subway,2,43.688989,-79.34883,3.9,2
Fast Food,"466 Queen Street W
Toronto, ON M5V 2B2",KFC,1,43.648193,-79.39991,4.5,1
Fast Food,"4841 Yonge St
Toronto, ON M2N 5X2",Furama Dim Sum & Bakery,2,43.762371,-79.410942,3,2
Fast Food,"2218 Bloor Street W
Toronto, ON M6S 1N4",McDonald’s,1,43.651396,-79.476186,3.6,1
Fast Food,"40 King Street W
Scotia Plaza
Toronto, ON M5H 3Y8",KFC,1,43.649349,-79.379528,3,1
Fast Food,"2362 Finch Avenue W
Toronto, ON M9M 2C7",McDonald’s,1,43.751936,-79.544696,3.4,1
Fast Food,"4700 Keele Street
Toronto, ON M3J",Popeyes Louisiana Kitchen,1,43.774258,-79.493176,2.6,1
Fast Food,"1801 Lawrence Avenue E
Toronto, ON M1R 2X9",Pizza Land,2,43.742424,-79.305327,3.2,2
Fast Food,"3850 Sheppard Avenue E
Unit 225
Toronto, ON M1T 3L4",Asian Fusion,1,43.784352,-79.29219,4,1
Fast Food,"2625f Weston Road
Toronto, ON M9N 3W1",McDonalds,2,43.711627,-79.53533,0.2,2
Fast Food,"675 King Street W
Unit 101
Toronto, ON M5V 1M9",Wild Wing,2,43.643636,-79.403119,3.4,2
Fast Food,"419 Yonge St
Toronto, ON M5B 1T1",Barburrito - Yonge South,1,43.661613,-79.383164,2.2,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,1.9,2
Fast Food,"3856 Bathurst Street
Toronto, ON M3H 3N3",Pancer’s Original Deli,2,43.740806,-79.435246,2.9,2
Fast Food,"344 Bathurst St
Toronto, ON M5T 2S3",McDonald’s,1,43.652176,-79.405964,2,1
Fast Food,"1568 Danforth Avenue
Toronto, ON M4J 1N8",Subway,1,43.683339,-79.323741,4.1,1
Fast Food,"222 Yonge St
Eaton Centre
Toronto, ON M5B 2H1",Villa Madina - Eaton Centre,2,43.655919,-79.381435,3.5,2
Fast Food,"2151 Steeles Avenue W
Toronto, ON M3J 3N2",Wendy’s,2,43.786111,-79.474694,4.8,2
Fast Food,"1607 Birchmount Road
Toronto, ON M1P 2J3",Burger King,1,43.763406,-79.291315,0.7,1
Fast Food,"260 Yonge Street
Toronto, ON M5B 2H1",Subway,1,43.654857,-79.381002,2.1,1
Fast Food,"200 Wellington Street W
Toronto, ON M5V 3C7",Harvest Green,1,43.645852,-79.387863,4.8,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,3.1,2
Fast Food,"130 King St
Toronto, ON M5X 1A9",Piazza Manna,2,43.648345,-79.383307,2.4,2
Fast Food,"5150 Yonge Street
Unit F3
Toronto, ON M2N 6L6",Subway,1,43.768698,-79.413163,0.1,1
Fast Food,"590 Keele St
Toronto, ON M6N 3E2",Harvey’s Restaurants,2,43.67149,-79.467331,0.4,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,0.8,2
Fast Food,"674-676 Sheppard Avenue W
Toronto, ON M3H 2S4",Popeyes Louisiana Kitchen,1,43.754927,-79.442695,1.4,1
Fast Food,"York Lanes, York University
4700 Keele Street
Suite 4
Toronto, ON M5B 1G3",z-teca,2,43.774279,-79.502111,0.6,2
Fast Food,"552 Yonge Street
Toronto, ON M4Y 1Y8",McDonald’s,1,43.664419,-79.384557,1.5,1
Fast Food,"24 Richmond Street E
Unit 113
Toronto, ON M5C 1M5",Subway,2,43.652003,-79.378153,4.2,2
Fast Food,"127 Church Street
Toronto, ON M5C 2G5",McDonald’s,2,43.653098,-79.375465,2.1,2
Fast Food,"444 Yonge Street
Toronto, ON M5B 2H4",KFC,1,43.661006,-79.383213,2.5,1
Fast Food,"4918 Yonge St
Toronto, ON M2N 5N5",Barburrito - Sheppard,1,43.764267,-79.412033,4.1,1
Fast Food,"261 Yonge St
Toronto, ON M5B 1NB",Tim Hortons,1,43.65491,-79.380197,1,1
Fast Food,"1506 Yonge Street
Toronto, ON M4T 1Z6",Subway,1,43.689017,-79.39449,1.8,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,4.5,2
Fast Food,"507 Saint Clair Avenue W
Toronto, ON M6C 1A1",Subway,1,43.682907,-79.418504,4.3,1
Fast Food,"Fairview Mall
1800 Sheppard Avenue E
Toronto, ON M2J",New York Fries,1,43.778779,-79.344721,2.1,1
Fast Food,"595 Bay Street W
Toronto, ON M5G 1M5",McDonalds,1,43.65622,-79.383291,0.2,1
Fast Food,"2575 Danforth Avenue
Unit 4
Toronto, ON M4C 1L5",Subway,1,43.68804,-79.300632,0.3,1
Fast Food,"656 Spadina Avenue
Toronto, ON M5S 2H7",Subway,1,43.663326,-79.402613,4.3,1
Fast Food,"200 Wellington Street W
Toronto, ON M5V 3C7",Harvest Green,1,43.645852,-79.387863,0.6,1
Fast Food,"25 York St
Toronto, ON M5J 2V5",Fit For Life,2,43.643477,-79.381114,2.4,2
Fast Food,"33 University Avenue
Toronto, ON M5J 2S7",Subway,1,43.64626,-79.383367,5,1
Fast Food,"2202 Jane Street
Toronto, ON M3M 1A4",Popeyes Louisiana Kitchen,1,43.722307,-79.510892,2.8,1
Fast Food,"15 Finch Avenue W
Unit A
Toronto, ON M2M 4G6",Subway,2,43.779188,-79.416943,3.1,2
Fast Food,"1646 Bloor Street W
Toronto, ON M6P 0A6",DQ / Orange Julius,1,43.655629,-79.456647,4.2,1
Fast Food,"195 College Street
Toronto, ON M5T 1P9",Subway,2,43.658704,-79.394924,2.3,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,1.6,2
Fast Food,"717 Bay Street
Toronto, ON M5G 2J9",Subway,1,43.658809,-79.384655,3.7,1
Fast Food,"2870 Eglinton Avenue E
Toronto, ON M1J",McDonalds,1,43.738803,-79.239705,4.7,1
Fast Food,"1780 Markham Road
Toronto, ON M1B 2W2",Mucho Burrito,2,43.795445,-79.23981,4.8,2
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,2.6,2
Fast Food,"200 Front St W
Toronto, ON M5V 3K2",Piazza Manna,1,43.644936,-79.386151,2.4,1
Fast Food,"195 Harbord Street
Toronto, ON M5S 1H6",Subway,2,43.661558,-79.409229,1.3,2
Fast Food,"287 King Street W
Toronto, ON M5V 1J5",Subway,1,43.646337,-79.389855,1.9,1
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,2,43.71367,-79.365092,0.8,2
Fast Food,"619 McCowan Road
Suite 3
Toronto, ON M1J 1K2",Subway,1,43.753619,-79.244234,2.2,1
Fast Food,"Gerrard Square
1000 Gerrard Street E, Unit F2
Toronto, ON M4M 3G6",Subway,1,43.667359,-79.343966,1.8,1
Fast Food,"505 University Ave
Toronto, ON M5G",Thai Express,2,43.655835,-79.38813,0.5,2
